sample_index,channel_1,label
0,19607.9784164403,strong_grip
0,8800.619399621415,strong_grip
0,-3473.5057918436282,strong_grip
0,4176.937541596597,strong_grip
0,17848.38203768516,strong_grip
0,12766.489418326548,strong_grip
0,-3316.2389178560875,strong_grip
0,2331.8457402999093,strong_grip
0,15455.940718166914,strong_grip
0,16262.07873369202,strong_grip
0,-2289.824460723932,strong_grip
0,640.064554222173,strong_grip
0,12763.516636313992,strong_grip
0,18840.68773277852,strong_grip
0,-310.66689618431286,strong_grip
0,-923.2388047264582,strong_grip
0,10177.598616790607,strong_grip
0,20230.653313476243,strong_grip
0,2603.6653046208985,strong_grip
0,-2264.499934256069,strong_grip
0,7663.273234757571,strong_grip
0,20234.76603445602,strong_grip
0,6275.073441871816,strong_grip
0,-3158.7038229350833,strong_grip
0,5499.46790927266,strong_grip
0,19075.313994325876,strong_grip
0,10275.23103657139,strong_grip
0,-3485.1734024492985,strong_grip
0,3478.3561203904296,strong_grip
0,17029.23530688707,strong_grip
0,14079.766163798115,strong_grip
0,-3076.047071939358,strong_grip
0,1726.3593347500962,strong_grip
0,14501.476526436392,strong_grip
0,17333.19667973479,strong_grip
0,-1726.4710934723728,strong_grip
0,35.472218450572306,strong_grip
0,11799.15062178977,strong_grip
0,19507.172048946864,strong_grip
0,627.033487204729,strong_grip
0,-1474.701043927794,strong_grip
0,9194.926523557488,strong_grip
0,20395.676242789777,strong_grip
0,3896.490203915859,strong_grip
0,-2655.0966686125603,strong_grip
0,6817.527928057662,strong_grip
0,19936.146728533116,strong_grip
0,7709.921325435797,strong_grip
0,-3385.4399186897185,strong_grip
0,4729.249147087235,strong_grip
0,18426.487556277225,strong_grip
0,11679.12175406477,strong_grip
0,-3458.5301230585724,strong_grip
0,2844.9747377603935,strong_grip
0,16193.794154381056,strong_grip
0,15339.152853387935,strong_grip
0,-2730.6902683604085,strong_grip
0,1085.1324898162472,strong_grip
0,13541.11147416967,strong_grip
0,18248.679429135256,strong_grip
0,-984.9296194231057,strong_grip
0,-514.9841922502748,strong_grip
0,10829.509595574093,strong_grip
0,19953.983420608452,strong_grip
0,1733.690706931437,strong_grip
0,-1895.6961507435026,strong_grip
0,8311.78674838385,strong_grip
0,20361.902756917807,strong_grip
0,5212.426806977607,strong_grip
0,-2989.1881929860347,strong_grip
0,6062.418945124024,strong_grip
0,19548.67923840037,strong_grip
0,9159.499008595825,strong_grip
0,-3504.2617922141308,strong_grip
0,4047.163313289084,strong_grip
0,17737.964420075943,strong_grip
0,13053.307003177048,strong_grip
0,-3285.974655863602,strong_grip
0,2201.1550904697287,strong_grip
0,15243.3979801414,strong_grip
0,16519.101443183594,strong_grip
0,-2220.6458116347567,strong_grip
0,480.6966162558337,strong_grip
0,12586.960206861522,strong_grip
0,19029.62702865923,strong_grip
0,-126.33205966139552,strong_grip
0,-1090.6757224411635,strong_grip
0,9895.452546531265,strong_grip
0,20281.77175304553,strong_grip
0,2929.441980056999,strong_grip
0,-2328.247109442605,strong_grip
0,7468.276616129472,strong_grip
0,20203.27242651849,strong_grip
0,6577.984282730136,strong_grip
0,-3237.516073884496,strong_grip
0,5303.778386566447,strong_grip
0,18970.126684919203,strong_grip
0,10584.914455999668,strong_grip
0,-3505.446434670262,strong_grip
0,3356.069726475445,strong_grip
0,16868.213339831036,strong_grip
0,14376.55262667568,strong_grip
0,-3010.154129285113,strong_grip
0,1555.1896757113548,strong_grip
0,14313.364245100529,strong_grip
0,17553.33901087511,strong_grip
0,-1556.7766495676817,strong_grip
0,-83.1931928626529,strong_grip
0,11578.33773831579,strong_grip
0,19561.0174013397,strong_grip
0,825.4052192455792,strong_grip
0,-1532.4579516003075,strong_grip
0,9056.278652701218,strong_grip
0,20418.296208178548,strong_grip
0,4150.7860005838875,strong_grip
0,-2730.8914340605065,strong_grip
0,6648.325222530988,strong_grip
0,19855.099303138173,strong_grip
0,7976.845857721074,strong_grip
0,-3422.0073726186006,strong_grip
0,4593.4846512656995,strong_grip
0,18318.39452009136,strong_grip
0,11989.073394426512,strong_grip
0,-3404.6847706657377,strong_grip
0,2715.2452129417916,strong_grip
0,16006.419480612218,strong_grip
0,15610.301865375266,strong_grip
0,-2643.250244051247,strong_grip
0,930.8831013301732,strong_grip
0,13363.728030172353,strong_grip
0,18406.281579289625,strong_grip
0,-808.3731899706353,strong_grip
0,-600.6137252585561,strong_grip
0,10646.649974185226,strong_grip
0,20039.143566983174,strong_grip
0,1961.4996864199265,strong_grip
0,-2024.2186813615183,strong_grip
0,8151.2118162169245,strong_grip
0,20369.859977943896,strong_grip
0,5491.600095224392,strong_grip
0,-3015.339733998744,strong_grip
0,5932.443551116414,strong_grip
0,19409.94196056628,strong_grip
0,9415.00179946444,strong_grip
0,-3506.6534288708485,strong_grip
0,3881.8051078087224,strong_grip
0,17518.827917436116,strong_grip
0,13340.817492105663,strong_grip
0,-3247.552007144929,strong_grip
0,2080.0086355219646,strong_grip
0,15041.807596898985,strong_grip
0,16714.478041467435,strong_grip
0,-2067.3128446713504,strong_grip
0,354.90099846136553,strong_grip
0,12392.54473358926,strong_grip
0,19174.399277496253,strong_grip
0,80.3768730612842,strong_grip
0,-1160.3237581639003,strong_grip
0,9734.20706203068,strong_grip
0,20304.525828901034,strong_grip
0,3150.858360631271,strong_grip
0,-2427.1535786573386,strong_grip
0,7327.63944001668,strong_grip
0,20186.307452476914,strong_grip
0,6880.939827077369,strong_grip
1,-3300.2350688260876,strong_grip
1,2831.9436707429495,strong_grip
1,16002.463221843627,strong_grip
1,15536.004666805824,strong_grip
1,-2521.299126303092,strong_grip
1,1113.7650744634957,strong_grip
1,13380.961225147394,strong_grip
1,18346.736532060688,strong_grip
1,-736.3782210800912,strong_grip
1,-483.3341221015599,strong_grip
1,10717.326190152908,strong_grip
1,19946.76380714939,strong_grip
1,1976.005968571421,strong_grip
1,-1837.559263415249,strong_grip
1,8239.657669026574,strong_grip
1,20292.791163061996,strong_grip
1,5442.560367889449,strong_grip
1,-2887.3089417587453,strong_grip
1,6008.171261330994,strong_grip
1,19381.108210218932,strong_grip
1,9348.192435287528,strong_grip
1,-3350.4370868727074,strong_grip
1,4030.3100979697824,strong_grip
1,17524.460557038852,strong_grip
1,13237.798301911153,strong_grip
1,-3088.6087523232404,strong_grip
1,2232.224015262606,strong_grip
1,15109.220458176193,strong_grip
1,16611.52590650629,strong_grip
1,-2013.4674922785155,strong_grip
1,560.0006055832631,strong_grip
1,12445.69718190398,strong_grip
1,19032.130424038223,strong_grip
1,95.97839069108852,strong_grip
1,-986.114261879237,strong_grip
1,9826.475063142188,strong_grip
1,20218.583371470377,strong_grip
1,3098.152947205657,strong_grip
1,-2275.273475083527,strong_grip
1,7455.2231973675725,strong_grip
1,20142.967419978075,strong_grip
1,6797.67957898135,strong_grip
1,-3122.0246102839246,strong_grip
1,5294.547116106405,strong_grip
1,18873.41068666109,strong_grip
1,10779.50874322757,strong_grip
1,-3365.18923821321,strong_grip
1,3351.8899502623026,strong_grip
1,16760.32146934527,strong_grip
1,14494.949817055443,strong_grip
1,-2839.5209121132984,strong_grip
1,1620.2332520762984,strong_grip
1,14200.554990834593,strong_grip
1,17591.404031682498,strong_grip
1,-1416.3406391549872,strong_grip
1,-20.943584554622717,strong_grip
1,11547.112351311725,strong_grip
1,19605.855000717045,strong_grip
1,1049.1238294987477,strong_grip
1,-1448.4377441928082,strong_grip
1,8976.997015118244,strong_grip
1,20367.445989542724,strong_grip
1,4365.362747354835,strong_grip
1,-2603.553545898622,strong_grip
1,6679.215333368223,strong_grip
1,19785.406563926528,strong_grip
1,8150.295394694257,strong_grip
1,-3225.06615222289,strong_grip
1,4616.685762010308,strong_grip
1,18207.97690248214,strong_grip
1,12017.258944184656,strong_grip
1,-3299.0504263699563,strong_grip
1,2854.273063453801,strong_grip
1,16058.74491438209,strong_grip
1,15739.003209948924,strong_grip
1,-2524.718943204754,strong_grip
1,1016.0432477048931,strong_grip
1,13384.515152515789,strong_grip
1,18545.33178154609,strong_grip
1,-620.7973505016984,strong_grip
1,-572.5622859671457,strong_grip
1,10701.16587891172,strong_grip
1,20152.444559627125,strong_grip
1,2173.0365959449528,strong_grip
1,-1875.2890080558072,strong_grip
1,8069.31502453268,strong_grip
1,20272.562834329943,strong_grip
1,5561.985738514154,strong_grip
1,-3036.1268563421795,strong_grip
1,5880.945131891386,strong_grip
1,19436.473481234727,strong_grip
1,9488.963721867052,strong_grip
1,-3525.831225613502,strong_grip
1,3883.8614682986104,strong_grip
1,17594.33211020614,strong_grip
1,13415.65113254203,strong_grip
1,-3252.6929083696496,strong_grip
1,2019.2342423479847,strong_grip
1,15102.492583095145,strong_grip
1,16820.335903207768,strong_grip
1,-2127.506092489492,strong_grip
1,252.44060187823797,strong_grip
1,12437.516443433338,strong_grip
1,19300.396060990817,strong_grip
1,51.87839888076769,strong_grip
1,-1287.102852714402,strong_grip
1,9656.065363414928,strong_grip
1,20407.79088828455,strong_grip
1,3195.6289047752507,strong_grip
1,-2600.267839463692,strong_grip
1,7261.277110728874,strong_grip
1,20274.909767497753,strong_grip
1,6902.88924013248,strong_grip
1,-3415.9500498712123,strong_grip
1,5044.8781305406255,strong_grip
1,18911.565114446297,strong_grip
1,10861.114962233898,strong_grip
1,-3746.174722453919,strong_grip
1,3031.8576731512157,strong_grip
1,16727.285591040327,strong_grip
1,14699.267113121405,strong_grip
1,-3109.2841159443997,strong_grip
1,1258.3585093448771,strong_grip
1,14074.625262573394,strong_grip
1,17783.673737487046,strong_grip
1,-1463.279302511132,strong_grip
1,-306.86709962691066,strong_grip
1,11347.86890123712,strong_grip
1,19736.90327845851,strong_grip
1,976.8606396747399,strong_grip
1,-1814.3581526706403,strong_grip
1,8765.571864315494,strong_grip
1,20481.86456940944,strong_grip
1,4411.653210121776,strong_grip
1,-2924.5245962768313,strong_grip
1,6490.767775865528,strong_grip
1,19872.846588235687,strong_grip
1,8262.501151859899,strong_grip
1,-3590.6289327894374,strong_grip
1,4334.115008606316,strong_grip
1,18233.033208016543,strong_grip
1,12322.717883910882,strong_grip
1,-3509.9838387946893,strong_grip
1,2436.764828773121,strong_grip
1,15904.227304962553,strong_grip
1,15876.645252304705,strong_grip
1,-2622.619583918999,strong_grip
1,741.2732531158034,strong_grip
1,13222.867336615007,strong_grip
1,18680.068097122683,strong_grip
1,-705.2198893093931,strong_grip
1,-893.309818900802,strong_grip
1,10477.000233769446,strong_grip
1,20242.90206943775,strong_grip
1,2122.5887087093247,strong_grip
1,-2223.2609657360276,strong_grip
1,7936.120979323505,strong_grip
1,20426.454594904735,strong_grip
1,5714.402283954893,strong_grip
1,-3234.4091814052085,strong_grip
1,5679.645321326891,strong_grip
1,19448.342257540495,strong_grip
1,9701.394701170291,strong_grip
1,-3637.344078701029,strong_grip
1,3678.739509432258,strong_grip
1,17556.46825509885,strong_grip
1,13654.032487157881,strong_grip
1,-3356.293243919998,strong_grip
1,1822.8071120747463,strong_grip
1,15010.939837806207,strong_grip
1,16977.31220451739,strong_grip
1,-2094.5596211623697,strong_grip
1,152.8412285853897,strong_grip
1,12271.711203063871,strong_grip
1,19368.83710251297,strong_grip
1,109.70236178664706,strong_grip
1,-1401.1414529253784,strong_grip
1,9632.864252670319,strong_grip
1,20494.15802885986,strong_grip
1,3346.257310659565,strong_grip
1,-2652.1685900889147,strong_grip
1,7103.227925685397,strong_grip
1,20233.693150722167,strong_grip
1,7099.718701805914,strong_grip
1,-3446.4378293082514,strong_grip
1,4976.79471692976,strong_grip
1,18896.83531485025,strong_grip
1,11105.86656401951,strong_grip
1,-3633.544282143627,strong_grip
1,3022.3134782688,strong_grip
1,16705.559695429765,strong_grip
1,14915.609647704321,strong_grip
1,-3013.9539258425148,strong_grip
1,1224.428561261721,strong_grip
1,14077.888617263869,strong_grip
1,17967.069800742844,strong_grip
1,-1431.0704387510348,strong_grip
1,-411.4062084443818,strong_grip
1,11331.462720806923,strong_grip
1,19909.5481526313,strong_grip
1,1181.8708398188162,strong_grip
1,-1862.168534060542,strong_grip
1,8694.895648347814,strong_grip
1,20542.3483899055,strong_grip
1,4551.865703089918,strong_grip
1,-2991.3563121981997,strong_grip
1,6355.696184122108,strong_grip
1,19906.41890840756,strong_grip
1,8500.54723030892,strong_grip
1,-3613.919450511867,strong_grip
1,4245.22212090756,strong_grip
1,18204.69119604721,strong_grip
1,12466.886635647612,strong_grip
1,-3528.8710628594235,strong_grip
1,2356.365603967381,strong_grip
1,15847.65503974617,strong_grip
1,16104.834211448933,strong_grip
1,-2565.4438216023236,strong_grip
1,659.9129032984857,strong_grip
1,13137.416617562369,strong_grip
1,18790.57512170972,strong_grip
1,-660.0470137652176,strong_grip
1,-963.3378342792791,strong_grip
1,10405.653465468105,strong_grip
1,20326.274076256046,strong_grip
1,2249.278396282005,strong_grip
1,-2311.4833011011247,strong_grip
1,7855.207664395293,strong_grip
1,20463.558490700543,strong_grip
1,5887.538896505702,strong_grip
1,-3269.83669636687,strong_grip
1,5614.244117050662,strong_grip
1,19427.75630089716,strong_grip
1,9867.669328173319,strong_grip
1,-3666.7813261486685,strong_grip
1,3561.9963481421887,strong_grip
1,17438.361637397007,strong_grip
1,13804.34796861982,strong_grip
1,-3282.420728495208,strong_grip
1,1770.884009705068,strong_grip
1,14904.053795820928,strong_grip
1,17105.410051990755,strong_grip
1,-2010.0476753768535,strong_grip
1,95.64311452425892,strong_grip
1,12169.496675669752,strong_grip
1,19443.469577249238,strong_grip
1,258.67673858126864,strong_grip
1,-1404.1365866823896,strong_grip
1,9492.607056213266,strong_grip
1,20477.081296096003,strong_grip
1,3483.11704195941,strong_grip
1,-2636.9917556037612,strong_grip
1,7039.436047009951,strong_grip
1,20176.226815727572,strong_grip
1,7248.827189067268,strong_grip
1,-3463.380451605374,strong_grip
1,4892.372178122066,strong_grip
1,18802.689767204498,strong_grip
1,11238.07713247265,strong_grip
1,-3623.754218072202,strong_grip
1,2961.5614368392753,strong_grip
1,16632.022456171806,strong_grip
1,15040.555899209488,strong_grip
1,-2960.376794383144,strong_grip
1,1196.399473714766,strong_grip
1,13960.072572239946,strong_grip
1,18021.0045601135,strong_grip
1,-1325.9501845777256,strong_grip
1,-433.8697116219654,strong_grip
1,11222.6991322874,strong_grip
1,19937.71135064499,strong_grip
1,1280.0173497220696,strong_grip
1,-1849.6962606544807,strong_grip
1,8653.47786587213,strong_grip
1,20531.91012524487,strong_grip
1,4741.833179215572,strong_grip
1,-2976.045367246314,strong_grip
1,6296.262895615447,strong_grip
1,19826.35495976865,strong_grip
1,8616.150452631766,strong_grip
1,-3562.868066175946,strong_grip
1,4236.393181847713,strong_grip
1,18129.477575955105,strong_grip
1,12603.612256480725,strong_grip
1,-3453.6574427673154,strong_grip
1,2367.854400617409,strong_grip
1,15738.444416337541,strong_grip
1,16142.362790389394,strong_grip
1,-2501.4060737378686,strong_grip
1,635.7953710312094,strong_grip
1,13026.909592975331,strong_grip
1,18821.219363357945,strong_grip
1,-531.0550965136405,strong_grip
1,-973.7984506843628,strong_grip
1,10299.326217094209,strong_grip
1,20277.815494276943,strong_grip
1,2379.879639134364,strong_grip
1,-2277.531001273513,strong_grip
1,7815.35450403148,strong_grip
1,20437.898688065852,strong_grip
1,6009.33355204267,strong_grip
1,-3236.867873295292,strong_grip
1,5568.110116494909,strong_grip
1,19330.10152937192,strong_grip
1,10018.253030568723,strong_grip
1,-3624.4918256392275,strong_grip
1,3579.095432650499,strong_grip
1,17373.563930221073,strong_grip
1,13885.663614948227,strong_grip
1,-3247.194379233644,strong_grip
1,1751.7732681957805,strong_grip
1,14798.106527102773,strong_grip
1,17200.002634525616,strong_grip
1,-1948.647433358125,strong_grip
1,60.93085538516705,strong_grip
1,12088.806878186093,strong_grip
1,19501.71822329977,strong_grip
1,405.3265339525383,strong_grip
1,-1444.7944098465932,strong_grip
1,9417.259325654428,strong_grip
1,20486.178456089314,strong_grip
1,3599.726092782747,strong_grip
1,-2668.1500873744594,strong_grip
1,6999.113500012577,strong_grip
1,20148.667114814176,strong_grip
1,7394.202935004585,strong_grip
1,-3439.0394018935444,strong_grip
1,4858.464581783364,strong_grip
1,18758.52272016081,strong_grip
1,11425.854137641685,strong_grip
1,-3564.5891504990045,strong_grip
1,2882.3021510007566,strong_grip
1,16533.875946268552,strong_grip
1,15188.904427159361,strong_grip
1,-2844.7512203158403,strong_grip
1,1140.4530573431323,strong_grip
1,13853.387695954765,strong_grip
1,18130.081073055397,strong_grip
1,-1221.3440205268885,strong_grip
1,-468.6713777388785,strong_grip
1,11122.786834572176,strong_grip
1,19966.388638781147,strong_grip
1,1398.7051127797502,strong_grip
1,-1895.9196681880558,strong_grip
1,8564.272053751,strong_grip
1,20532.98300897873,strong_grip
1,4868.880494699538,strong_grip
1,-2979.01814925887,strong_grip
